Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,cogs,Date,Time,Payment,Rating
450-28-2866,C,Chennai,Member,Male,Food and beverages,17.44,5,4.36,91.56,87.2,1/15/2019,19:25,Cash,8.1
450-42-3339,C,Chennai,Normal,Male,Health and beauty,84.61,10,42.305,888.405,846.1,2/9/2019,18:58,Credit card,8.8
451-28-5717,C,Chennai,Member,Female,Home and lifestyle,83.17,6,24.951,523.971,499.02,3/20/2019,11:23,Cash,7.3
451-73-2711,C,Chennai,Normal,Male,Food and beverages,84.83,1,4.2415,89.0715,84.83,1/14/2019,15:20,Ewallet,8.8
452-04-8808,B,karur,Normal,Male,Electronic accessories,87.08,7,30.478,640.038,609.56,1/26/2019,15:17,Cash,5.5
453-12-7053,C,Chennai,Normal,Male,Fashion accessories,45.74,3,6.861,144.081,137.22,3/10/2019,17:38,Credit card,6.5
453-33-6436,A,Trichy,Normal,Female,Home and lifestyle,93.12,8,37.248,782.208,744.96,2/7/2019,10:09,Cash,6.8
453-63-6187,B,karur,Normal,Male,Electronic accessories,27.5,3,4.125,86.625,82.5,3/1/2019,15:40,Ewallet,6.5
457-12-0244,C,Chennai,Member,Female,Sports and travel,35.22,6,10.566,221.886,211.32,3/14/2019,13:49,Ewallet,6.5
457-13-1708,B,karur,Member,Male,Fashion accessories,65.23,10,32.615,684.915,652.3,1/8/2019,19:07,Credit card,5.2
457-94-0464,B,karur,Member,Male,Electronic accessories,87.87,9,39.5415,830.3715,790.83,1/31/2019,20:32,Ewallet,5.6
458-10-8612,C,Chennai,Normal,Male,Health and beauty,64.08,7,22.428,470.988,448.56,1/20/2019,12:27,Ewallet,7.6
458-41-1477,C,Chennai,Normal,Female,Health and beauty,46.26,6,13.878,291.438,277.56,3/8/2019,17:11,Credit card,9.5
458-61-0011,B,karur,Normal,Male,Food and beverages,60.3,4,12.06,253.26,241.2,2/20/2019,18:43,Cash,5.8
459-45-2396,A,Trichy,Member,Female,Food and beverages,99.6,3,14.94,313.74,298.8,2/25/2019,18:45,Cash,5.8
459-50-7686,A,Trichy,Normal,Female,Electronic accessories,23.46,6,7.038,147.798,140.76,1/13/2019,19:14,Ewallet,6.4
460-35-4390,A,Trichy,Normal,Male,Home and lifestyle,30.68,3,4.602,96.642,92.04,1/22/2019,11:00,Ewallet,9.1
460-93-5834,A,Trichy,Normal,Male,Sports and travel,45.58,7,15.953,335.013,319.06,1/13/2019,10:03,Cash,5.0
462-67-9126,A,Trichy,Normal,Male,Home and lifestyle,73.22,6,21.966,461.286,439.32,1/21/2019,17:44,Cash,7.2
462-78-5240,C,Chennai,Normal,Female,Electronic accessories,26.61,2,2.661,55.881,53.22,3/19/2019,14:35,Cash,4.2
466-61-5506,B,karur,Member,Female,Electronic accessories,90.7,6,27.21,571.41,544.2,2/26/2019,10:52,Cash,5.3
468-01-2051,B,karur,Normal,Male,Food and beverages,62.08,7,21.728,456.288,434.56,3/6/2019,13:46,Ewallet,5.4
468-88-0009,A,Trichy,Member,Male,Home and lifestyle,65.94,4,13.188,276.948,263.76,3/24/2019,10:29,Cash,6.0
468-99-7231,C,Chennai,Normal,Female,Home and lifestyle,44.01,8,17.604,369.684,352.08,3/3/2019,17:36,Cash,8.8
470-31-3286,B,karur,Normal,Male,Health and beauty,14.82,3,2.223,46.683,44.46,3/1/2019,11:30,Credit card,8.7
470-32-9057,A,Trichy,Member,Male,Food and beverages,51.34,5,12.835,269.535,256.7,3/28/2019,15:31,Credit card,9.1
471-06-8611,C,Chennai,Normal,Female,Food and beverages,52.42,1,2.621,55.041,52.42,2/6/2019,10:22,Credit card,6.3
471-41-2823,C,Chennai,Normal,Male,Food and beverages,99.79,2,9.979,209.559,199.58,3/7/2019,20:37,Ewallet,8.0
472-15-9636,A,Trichy,Normal,Male,Home and lifestyle,50.93,8,20.372,427.812,407.44,3/22/2019,19:36,Ewallet,9.2
474-33-8305,C,Chennai,Member,Male,Fashion accessories,67.39,7,23.5865,495.3165,471.73,3/23/2019,13:23,Ewallet,6.9
477-24-6490,B,karur,Normal,Female,Health and beauty,99.71,6,29.913,628.173,598.26,2/26/2019,16:52,Ewallet,7.9
477-59-2456,C,Chennai,Normal,Female,Fashion accessories,45.44,7,15.904,333.984,318.08,1/23/2019,11:15,Cash,9.2
478-06-7835,A,Trichy,Normal,Male,Fashion accessories,89.69,1,4.4845,94.1745,89.69,1/11/2019,11:20,Ewallet,4.9
479-26-8945,B,karur,Member,Female,Sports and travel,16.49,2,1.649,34.629,32.98,2/5/2019,11:32,Ewallet,4.6
480-63-2856,C,Chennai,Normal,Male,Food and beverages,19.25,8,7.7,161.7,154.0,1/23/2019,18:37,Ewallet,6.6
482-17-1179,A,Trichy,Member,Male,Electronic accessories,11.94,3,1.791,37.611,35.82,1/19/2019,12:47,Credit card,8.1
483-71-1164,C,Chennai,Normal,Female,Health and beauty,81.3,6,24.39,512.19,487.8,3/8/2019,16:43,Ewallet,5.3
484-22-8230,C,Chennai,Member,Female,Fashion accessories,51.89,7,18.1615,381.3915,363.23,1/8/2019,20:08,Cash,4.5
485-30-8700,A,Trichy,Normal,Female,Sports and travel,33.26,5,8.315,174.615,166.3,3/18/2019,16:10,Credit card,4.2
487-79-6868,B,karur,Member,Female,Home and lifestyle,12.29,9,5.5305,116.1405,110.61,3/26/2019,19:28,Credit card,8.0
488-25-4221,C,Chennai,Member,Female,Food and beverages,30.41,1,1.5205,31.9305,30.41,2/22/2019,10:36,Credit card,8.4
489-64-4354,C,Chennai,Normal,Male,Fashion accessories,16.28,1,0.814,17.094,16.28,3/9/2019,15:36,Cash,5.0
489-82-1237,A,Trichy,Normal,Female,Electronic accessories,93.88,7,32.858,690.018,657.16,1/5/2019,11:51,Credit card,7.3
490-29-1201,A,Trichy,Normal,Female,Sports and travel,15.34,1,0.767,16.107,15.34,1/6/2019,11:09,Cash,6.5
490-95-0021,B,karur,Member,Female,Food and beverages,33.21,10,16.605,348.705,332.1,1/8/2019,14:25,Ewallet,6.0
491-38-3499,A,Trichy,Member,Male,Fashion accessories,55.45,1,2.7725,58.2225,55.45,2/26/2019,17:46,Credit card,4.9
493-65-6248,C,Chennai,Member,Female,Sports and travel,36.98,10,18.49,388.29,369.8,1/1/2019,19:48,Credit card,7.0
497-36-0989,A,Trichy,Normal,Male,Fashion accessories,51.94,3,7.791,163.611,155.82,2/15/2019,15:21,Cash,7.9
497-37-6538,A,Trichy,Normal,Male,Sports and travel,58.91,7,20.6185,432.9885,412.37,1/17/2019,15:15,Ewallet,9.7
498-41-1961,B,karur,Normal,Male,Health and beauty,66.68,5,16.67,350.07,333.4,2/20/2019,18:01,Cash,7.6
499-27-7781,B,karur,Normal,Female,Food and beverages,53.21,8,21.284,446.964,425.68,3/14/2019,16:45,Ewallet,5.0
500-02-2261,C,Chennai,Normal,Female,Food and beverages,57.29,6,17.187,360.927,343.74,3/21/2019,17:04,Ewallet,5.9
501-61-1753,B,karur,Normal,Female,Home and lifestyle,63.15,6,18.945,397.845,378.9,1/3/2019,20:24,Ewallet,9.8
502-05-1910,A,Trichy,Normal,Male,Health and beauty,65.18,3,9.777,205.317,195.54,2/25/2019,20:35,Credit card,6.3
503-07-0930,C,Chennai,Member,Male,Sports and travel,58.39,7,20.4365,429.1665,408.73,2/23/2019,19:49,Credit card,8.2
503-21-4385,B,karur,Member,Male,Health and beauty,39.91,3,5.9865,125.7165,119.73,2/21/2019,12:40,Ewallet,9.3
504-35-8843,A,Trichy,Normal,Male,Sports and travel,42.47,1,2.1235,44.5935,42.47,1/2/2019,16:57,Cash,5.7
505-02-0892,B,karur,Member,Male,Health and beauty,42.57,8,17.028,357.588,340.56,2/25/2019,14:12,Ewallet,5.6
509-10-0516,B,karur,Normal,Male,Home and lifestyle,45.97,4,9.194,193.074,183.88,2/9/2019,12:02,Ewallet,5.1
509-29-3912,A,Trichy,Member,Female,Sports and travel,38.72,9,17.424,365.904,348.48,3/20/2019,12:24,Ewallet,4.2
510-09-5628,A,Trichy,Member,Female,Fashion accessories,19.66,10,9.83,206.43,196.6,3/15/2019,18:20,Credit card,7.2
510-79-0415,B,karur,Member,Female,Sports and travel,23.08,6,6.924,145.404,138.48,1/24/2019,19:20,Ewallet,4.9
510-95-6347,B,karur,Member,Female,Food and beverages,48.52,3,7.278,152.838,145.56,3/5/2019,18:17,Ewallet,4.0
511-54-3087,B,karur,Normal,Male,Sports and travel,88.45,1,4.4225,92.8725,88.45,2/25/2019,16:36,Credit card,9.5
512-91-0811,C,Chennai,Normal,Male,Health and beauty,89.75,1,4.4875,94.2375,89.75,2/6/2019,20:05,Credit card,6.6
512-98-1403,A,Trichy,Member,Female,Electronic accessories,26.48,3,3.972,83.412,79.44,3/21/2019,10:40,Ewallet,4.7
514-37-2845,B,karur,Normal,Male,Fashion accessories,99.25,2,9.925,208.425,198.5,3/20/2019,13:02,Cash,9.0
516-77-6464,C,Chennai,Member,Female,Health and beauty,10.16,5,2.54,53.34,50.8,2/24/2019,13:08,Ewallet,4.1
518-17-2983,A,Trichy,Normal,Female,Fashion accessories,48.63,4,9.726,204.246,194.52,2/4/2019,15:44,Ewallet,7.6
518-71-6847,B,karur,Member,Male,Food and beverages,26.6,6,7.98,167.58,159.6,2/26/2019,15:10,Ewallet,4.9
521-18-7827,C,Chennai,Member,Male,Home and lifestyle,39.39,5,9.8475,206.7975,196.95,1/22/2019,20:46,Credit card,8.7
522-57-8364,A,Trichy,Member,Male,Fashion accessories,51.34,8,20.536,431.256,410.72,1/31/2019,10:00,Ewallet,7.6
523-38-0215,C,Chennai,Normal,Male,Home and lifestyle,37.0,1,1.85,38.85,37.0,7/6/2019,13:29,Credit card,7.9
525-09-8450,B,karur,Normal,Male,Electronic accessories,72.13,10,36.065,757.365,721.3,1/31/2019,15:12,Credit card,4.2
525-88-7307,B,karur,Member,Male,Sports and travel,75.82,1,3.791,79.611,75.82,1/31/2019,13:19,Cash,5.8
526-86-8552,C,Chennai,Member,Female,Home and lifestyle,21.82,10,10.91,229.11,218.2,1/7/2019,17:36,Cash,7.1
527-09-6272,A,Trichy,Member,Female,Electronic accessories,28.45,5,7.1125,149.3625,142.25,3/21/2019,10:17,Credit card,9.1
528-14-9470,A,Trichy,Member,Male,Health and beauty,91.3,1,4.565,95.865,91.3,2/14/2019,14:42,Ewallet,9.2
528-87-5606,B,karur,Member,Female,Electronic accessories,39.48,1,1.974,41.454,39.48,2/12/2019,19:43,Cash,6.5
529-56-3974,B,karur,Member,Male,Electronic accessories,25.51,4,5.102,107.142,102.04,3/9/2019,17:03,Cash,6.8
530-90-9855,A,Trichy,Member,Male,Home and lifestyle,47.59,8,19.036,399.756,380.72,1/1/2019,14:47,Cash,5.7
531-56-4728,A,Trichy,Normal,Male,Home and lifestyle,80.08,3,12.012,252.252,240.24,2/11/2019,15:29,Cash,5.4
531-80-1784,A,Trichy,Normal,Male,Electronic accessories,26.02,7,9.107,191.247,182.14,3/28/2019,17:38,Cash,5.1
532-59-7201,B,karur,Member,Male,Sports and travel,79.93,6,23.979,503.559,479.58,1/31/2019,14:04,Cash,5.5
533-33-5337,B,karur,Normal,Male,Electronic accessories,79.39,10,39.695,833.595,793.9,2/7/2019,20:24,Cash,6.2
533-66-5566,B,karur,Normal,Female,Home and lifestyle,51.07,7,17.8745,375.3645,357.49,1/12/2019,11:42,Cash,7.0
534-01-4457,A,Trichy,Normal,Male,Food and beverages,81.71,6,24.513,514.773,490.26,1/27/2019,14:36,Credit card,8.0
534-53-3526,A,Trichy,Normal,Female,Sports and travel,94.76,4,18.952,397.992,379.04,2/11/2019,16:06,Ewallet,7.8
537-72-0426,C,Chennai,Member,Male,Fashion accessories,70.99,10,35.495,745.395,709.9,7/20/2019,16:28,Cash,5.7
538-22-0304,C,Chennai,Normal,Male,Electronic accessories,64.95,10,32.475,681.975,649.5,3/24/2019,18:27,Cash,5.2
539-21-7227,B,karur,Normal,Female,Sports and travel,51.54,5,12.885,270.585,257.7,1/26/2019,17:45,Cash,4.2
540-11-4336,A,Trichy,Normal,Male,Food and beverages,24.94,9,11.223,235.683,224.46,1/11/2019,16:49,Credit card,5.6
541-08-3113,C,Chennai,Normal,Male,Food and beverages,65.97,8,26.388,554.148,527.76,2/2/2019,20:29,Cash,8.4
541-48-8554,A,Trichy,Normal,Male,Sports and travel,60.95,9,27.4275,575.9775,548.55,1/7/2019,12:08,Credit card,6.0
541-89-9860,C,Chennai,Member,Female,Fashion accessories,80.48,3,12.072,253.512,241.44,2/15/2019,12:31,Cash,8.1
542-41-0513,B,karur,Member,Female,Electronic accessories,57.49,4,11.498,241.458,229.96,3/15/2019,11:57,Cash,6.6
544-32-5024,C,Chennai,Member,Female,Food and beverages,49.79,4,9.958,209.118,199.16,3/28/2019,19:16,Credit card,6.4
544-55-9589,B,karur,Member,Female,Electronic accessories,21.43,10,10.715,225.015,214.3,1/28/2019,11:51,Cash,6.2
545-07-8534,C,Chennai,Normal,Female,Health and beauty,58.32,2,5.832,122.472,116.64,2/14/2019,12:42,Ewallet,6.0
545-46-3100,B,karur,Member,Female,Electronic accessories,10.59,3,1.5885,33.3585,31.77,7/12/2019,13:52,Credit card,8.7
546-80-2899,A,Trichy,Member,Male,Home and lifestyle,37.69,2,3.769,79.149,75.38,2/20/2019,15:29,Ewallet,9.5
548-46-9322,B,karur,Normal,Male,Food and beverages,39.9,10,19.95,418.95,399.0,2/20/2019,15:24,Credit card,5.9
548-48-3156,A,Trichy,Member,Female,Food and beverages,83.34,2,8.334,175.014,166.68,3/19/2019,13:37,Cash,7.6
549-03-9315,B,karur,Normal,Male,Fashion accessories,94.87,8,37.948,796.908,758.96,2/12/2019,12:58,Ewallet,8.7
549-23-9016,C,Chennai,Member,Female,Food and beverages,14.87,2,1.487,31.227,29.74,2/13/2019,18:15,Credit card,8.9
549-59-1358,A,Trichy,Member,Male,Sports and travel,88.63,3,13.2945,279.1845,265.89,3/2/2019,17:36,Ewallet,6.0
549-84-7482,B,karur,Normal,Female,Sports and travel,90.28,9,40.626,853.146,812.52,2/8/2019,11:15,Ewallet,7.2
549-96-4200,C,Chennai,Member,Male,Food and beverages,17.04,4,3.408,71.568,68.16,3/8/2019,20:15,Ewallet,7.0
550-84-8664,A,Trichy,Normal,Male,Sports and travel,85.91,5,21.4775,451.0275,429.55,3/22/2019,14:33,Credit card,8.6
551-21-3069,C,Chennai,Normal,Female,Electronic accessories,23.07,9,10.3815,218.0115,207.63,2/1/2019,11:27,Cash,4.9
552-44-5977,B,karur,Member,Male,Health and beauty,62.0,8,24.8,520.8,496.0,1/3/2019,19:08,Credit card,6.2
554-42-2417,C,Chennai,Normal,Female,Sports and travel,95.44,10,47.72,1002.12,954.4,1/9/2019,13:45,Cash,5.2
554-53-3790,B,karur,Normal,Male,Sports and travel,37.02,6,11.106,233.226,222.12,3/22/2019,18:33,Cash,4.5
554-53-8700,C,Chennai,Member,Male,Home and lifestyle,56.11,2,5.611,117.831,112.22,2/2/2019,10:11,Cash,6.3
556-41-6224,C,Chennai,Normal,Male,Health and beauty,33.64,8,13.456,282.576,269.12,2/15/2019,17:10,Credit card,9.3
556-72-8512,C,Chennai,Normal,Male,Home and lifestyle,22.96,1,1.148,24.108,22.96,1/30/2019,20:47,Cash,4.3
556-86-3144,C,Chennai,Member,Female,Fashion accessories,74.29,1,3.7145,78.0045,74.29,5/13/2019,19:30,Cash,5.0
556-97-7101,C,Chennai,Normal,Female,Electronic accessories,63.22,2,6.322,132.762,126.44,1/1/2019,15:51,Cash,8.5
558-60-5016,A,Trichy,Normal,Female,Home and lifestyle,33.3,9,14.985,314.685,299.7,3/4/2019,15:27,Ewallet,7.2
558-80-4082,C,Chennai,Normal,Male,Electronic accessories,27.85,7,9.7475,204.6975,194.95,7/14/2019,17:20,Ewallet,6.0
559-61-5987,B,karur,Normal,Female,Health and beauty,17.75,1,0.8875,18.6375,17.75,1/14/2019,10:38,Cash,8.6
559-98-9873,A,Trichy,Member,Female,Fashion accessories,53.65,7,18.7775,394.3275,375.55,2/10/2019,12:56,Ewallet,5.2
560-30-5617,B,karur,Normal,Female,Sports and travel,24.77,5,6.1925,130.0425,123.85,3/24/2019,18:27,Cash,8.5
560-49-6611,A,Trichy,Member,Female,Sports and travel,45.58,1,2.279,47.859,45.58,2/7/2019,14:13,Cash,9.8
562-12-5430,A,Trichy,Member,Female,Fashion accessories,88.15,3,13.2225,277.6725,264.45,1/18/2019,10:11,Ewallet,7.9
563-36-9814,A,Trichy,Member,Male,Electronic accessories,76.82,1,3.841,80.661,76.82,2/13/2019,18:27,Ewallet,7.2
563-47-4072,B,karur,Normal,Female,Health and beauty,55.81,6,16.743,351.603,334.86,1/22/2019,11:52,Cash,9.9
563-91-7120,A,Trichy,Normal,Female,Fashion accessories,61.77,5,15.4425,324.2925,308.85,3/8/2019,13:21,Cash,6.7
565-17-3836,A,Trichy,Member,Female,Health and beauty,47.67,4,9.534,200.214,190.68,7/12/2019,14:21,Cash,9.1
565-67-6697,B,karur,Member,Male,Home and lifestyle,27.0,9,12.15,255.15,243.0,3/2/2019,14:16,Cash,4.8
565-80-5980,C,Chennai,Member,Female,Home and lifestyle,47.38,4,9.476,198.996,189.52,1/23/2019,10:25,Cash,7.1
565-91-4567,B,karur,Normal,Male,Health and beauty,10.75,8,4.3,90.3,86.0,3/15/2019,14:38,Ewallet,6.2
566-19-5475,B,karur,Normal,Male,Fashion accessories,47.97,7,16.7895,352.5795,335.79,1/7/2019,20:52,Cash,6.2
566-71-1091,A,Trichy,Normal,Male,Fashion accessories,77.02,5,19.255,404.355,385.1,2/3/2019,15:59,Cash,5.5
568-88-3448,A,Trichy,Normal,Male,Health and beauty,25.0,1,1.25,26.25,25.0,3/3/2019,15:09,Ewallet,5.5
568-90-5112,C,Chennai,Normal,Male,Health and beauty,66.14,4,13.228,277.788,264.56,3/19/2019,12:46,Credit card,5.6
569-71-4390,B,karur,Normal,Male,Sports and travel,21.87,2,2.187,45.927,43.74,1/25/2019,14:29,Ewallet,6.9
569-76-2760,A,Trichy,Member,Female,Sports and travel,22.01,4,4.402,92.442,88.04,1/29/2019,18:15,Credit card,6.6
571-94-0759,B,karur,Member,Female,Food and beverages,74.6,10,37.3,783.3,746.0,1/8/2019,20:55,Cash,9.5
573-10-3877,B,karur,Member,Male,Health and beauty,39.01,1,1.9505,40.9605,39.01,7/12/2019,16:46,Credit card,4.7
573-58-9734,B,karur,Normal,Female,Fashion accessories,30.37,3,4.5555,95.6655,91.11,3/28/2019,13:41,Ewallet,5.1
573-98-8548,C,Chennai,Member,Female,Fashion accessories,31.9,1,1.595,33.495,31.9,1/5/2019,12:40,Ewallet,9.1
574-22-5561,C,Chennai,Member,Female,Fashion accessories,82.63,10,41.315,867.615,826.3,3/19/2019,17:08,Ewallet,7.9
574-31-8277,B,karur,Member,Male,Fashion accessories,33.63,1,1.6815,35.3115,33.63,3/20/2019,19:55,Cash,5.6
574-57-9721,C,Chennai,Normal,Male,Food and beverages,43.27,2,4.327,90.867,86.54,3/8/2019,16:53,Ewallet,5.7
574-80-1489,B,karur,Member,Female,Food and beverages,62.85,4,12.57,263.97,251.4,2/25/2019,13:22,Ewallet,8.7
575-30-8091,A,Trichy,Normal,Male,Sports and travel,72.5,8,29.0,609.0,580.0,3/16/2019,19:25,Ewallet,9.2
575-67-1508,A,Trichy,Normal,Male,Electronic accessories,38.6,1,1.93,40.53,38.6,1/29/2019,11:26,Ewallet,6.7
576-31-4774,B,karur,Normal,Female,Health and beauty,73.41,3,11.0115,231.2415,220.23,3/2/2019,13:10,Ewallet,4.0
577-34-7579,C,Chennai,Member,Male,Food and beverages,50.49,9,22.7205,477.1305,454.41,1/10/2019,17:16,Cash,5.4
578-80-7669,B,karur,Normal,Male,Sports and travel,74.97,1,3.7485,78.7185,74.97,3/16/2019,16:58,Cash,5.6
582-52-8065,B,karur,Normal,Female,Fashion accessories,54.31,9,24.4395,513.2295,488.79,2/22/2019,10:49,Cash,8.9
583-41-4548,C,Chennai,Normal,Male,Home and lifestyle,16.67,7,5.8345,122.5245,116.69,2/7/2019,11:36,Ewallet,7.4
583-72-1480,C,Chennai,Member,Male,Electronic accessories,37.06,4,7.412,155.652,148.24,1/31/2019,16:24,Ewallet,9.7
584-66-4073,C,Chennai,Normal,Male,Fashion accessories,56.5,1,2.825,59.325,56.5,3/13/2019,15:45,Ewallet,9.6
584-86-7256,C,Chennai,Member,Male,Sports and travel,34.56,7,12.096,254.016,241.92,3/11/2019,16:07,Credit card,7.3
585-03-5943,B,karur,Normal,Male,Health and beauty,18.11,10,9.055,190.155,181.1,7/13/2019,11:46,Ewallet,5.9
585-11-6748,B,karur,Member,Male,Sports and travel,96.8,3,14.52,304.92,290.4,3/15/2019,13:05,Cash,5.3
585-86-8361,A,Trichy,Normal,Female,Food and beverages,27.28,5,6.82,143.22,136.4,2/3/2019,10:31,Credit card,8.6
585-90-0249,A,Trichy,Member,Male,Electronic accessories,73.26,1,3.663,76.923,73.26,1/27/2019,18:08,Ewallet,9.7
586-25-0848,A,Trichy,Normal,Female,Sports and travel,12.34,7,4.319,90.699,86.38,3/4/2019,11:19,Credit card,6.7
587-03-7455,C,Chennai,Member,Female,Fashion accessories,97.79,7,34.2265,718.7565,684.53,2/16/2019,17:30,Ewallet,4.9
587-73-4862,A,Trichy,Member,Female,Health and beauty,10.69,5,2.6725,56.1225,53.45,3/26/2019,11:07,Ewallet,7.6
588-01-7461,C,Chennai,Normal,Female,Food and beverages,33.98,9,15.291,321.111,305.82,3/24/2019,10:43,Cash,4.2
588-47-8641,A,Trichy,Member,Male,Fashion accessories,56.04,10,28.02,588.42,560.4,1/14/2019,19:30,Ewallet,4.4
589-02-8023,A,Trichy,Member,Male,Food and beverages,83.77,2,8.377,175.917,167.54,1/15/2019,10:54,Credit card,7.0
590-83-4591,B,karur,Member,Male,Electronic accessories,87.45,6,26.235,550.935,524.7,2/17/2019,14:40,Credit card,8.8
592-34-6155,C,Chennai,Normal,Male,Food and beverages,31.77,4,6.354,133.434,127.08,1/14/2019,14:43,Ewallet,6.2
592-46-1692,C,Chennai,Member,Female,Food and beverages,36.77,7,12.8695,270.2595,257.39,1/11/2019,20:10,Cash,7.4
593-08-5916,A,Trichy,Normal,Female,Fashion accessories,15.5,1,0.775,16.275,15.5,3/19/2019,15:23,Credit card,7.4
593-14-4239,B,karur,Normal,Female,Home and lifestyle,95.46,8,38.184,801.864,763.68,3/5/2019,19:40,Ewallet,4.7
593-65-1552,C,Chennai,Normal,Female,Home and lifestyle,69.81,4,13.962,293.202,279.24,5/28/2019,20:50,Credit card,5.9
593-95-4461,C,Chennai,Member,Male,Home and lifestyle,74.86,1,3.743,78.603,74.86,7/24/2019,14:49,Cash,6.9
594-34-4444,A,Trichy,Normal,Male,Electronic accessories,97.16,1,4.858,102.018,97.16,3/8/2019,20:38,Ewallet,7.2
595-11-5460,A,Trichy,Normal,Male,Health and beauty,96.58,2,9.658,202.818,193.16,3/15/2019,10:12,Credit card,5.1
595-27-4851,A,Trichy,Normal,Female,Fashion accessories,54.28,7,18.998,398.958,379.96,1/27/2019,18:05,Ewallet,9.3
595-86-2894,C,Chennai,Member,Male,Fashion accessories,96.98,4,19.396,407.316,387.92,2/6/2019,17:20,Ewallet,9.4
595-94-9924,A,Trichy,Member,Female,Health and beauty,27.73,5,6.9325,145.5825,138.65,3/26/2019,20:21,Credit card,4.2
596-42-3999,B,karur,Normal,Male,Food and beverages,18.22,7,6.377,133.917,127.54,3/10/2019,14:04,Credit card,6.6
597-78-7908,C,Chennai,Normal,Male,Fashion accessories,90.22,3,13.533,284.193,270.66,2/18/2019,19:39,Cash,6.2
598-06-7312,B,karur,Member,Male,Fashion accessories,91.35,1,4.5675,95.9175,91.35,2/16/2019,15:42,Cash,6.8
598-47-9715,C,Chennai,Normal,Male,Electronic accessories,84.07,4,16.814,353.094,336.28,3/7/2019,16:54,Ewallet,4.4
600-38-9738,C,Chennai,Member,Male,Sports and travel,71.92,5,17.98,377.58,359.6,1/17/2019,15:05,Credit card,4.3
602-16-6955,B,karur,Normal,Female,Sports and travel,76.6,10,38.3,804.3,766.0,1/24/2019,18:10,Ewallet,6.0
602-80-9671,C,Chennai,Member,Female,Home and lifestyle,15.95,6,4.785,100.485,95.7,2/9/2019,17:15,Credit card,5.1
603-07-0961,C,Chennai,Member,Male,Electronic accessories,74.79,5,18.6975,392.6475,373.95,1/10/2019,11:34,Cash,4.9
604-70-6476,A,Trichy,Member,Male,Fashion accessories,17.94,5,4.485,94.185,89.7,1/23/2019,14:04,Ewallet,6.8
605-03-2706,A,Trichy,Normal,Female,Health and beauty,15.8,3,2.37,49.77,47.4,3/25/2019,18:02,Cash,9.5
605-72-4132,C,Chennai,Normal,Female,Food and beverages,94.47,8,37.788,793.548,755.76,2/27/2019,15:12,Cash,9.1
605-83-1050,B,karur,Normal,Male,Fashion accessories,27.18,2,2.718,57.078,54.36,3/15/2019,16:26,Ewallet,4.3
606-80-4905,C,Chennai,Member,Female,Sports and travel,19.15,6,5.745,120.645,114.9,1/29/2019,10:01,Credit card,6.8
607-65-2441,C,Chennai,Member,Male,Health and beauty,81.95,10,40.975,860.475,819.5,3/10/2019,12:39,Credit card,6.0
607-76-6216,C,Chennai,Member,Female,Fashion accessories,92.49,5,23.1225,485.5725,462.45,3/2/2019,16:35,Credit card,8.6
608-04-3797,B,karur,Member,Female,Health and beauty,25.32,8,10.128,212.688,202.56,3/5/2019,20:24,Ewallet,8.7
608-05-3804,B,karur,Member,Male,Electronic accessories,39.75,1,1.9875,41.7375,39.75,2/25/2019,20:19,Cash,6.1
608-27-6295,B,karur,Member,Male,Electronic accessories,52.89,6,15.867,333.207,317.34,1/19/2019,17:34,Credit card,9.8
608-96-3517,B,karur,Member,Female,Fashion accessories,91.54,4,18.308,384.468,366.16,3/23/2019,19:20,Credit card,4.8
609-81-8548,A,Trichy,Member,Female,Home and lifestyle,37.44,6,11.232,235.872,224.64,2/6/2019,13:55,Credit card,5.9
610-46-4100,A,Trichy,Normal,Male,Health and beauty,28.95,7,10.1325,212.7825,202.65,3/3/2019,20:31,Credit card,6.0
612-36-5536,A,Trichy,Member,Male,Food and beverages,80.96,8,32.384,680.064,647.68,2/17/2019,11:12,Credit card,7.4
613-59-9758,C,Chennai,Normal,Female,Sports and travel,14.36,10,7.18,150.78,143.6,1/27/2019,14:28,Cash,5.4
616-24-2851,B,karur,Member,Female,Fashion accessories,17.87,4,3.574,75.054,71.48,3/22/2019,14:42,Ewallet,6.5
616-87-0016,B,karur,Normal,Male,Fashion accessories,95.54,7,33.439,702.219,668.78,3/9/2019,14:36,Credit card,9.6
617-15-4209,C,Chennai,Member,Male,Health and beauty,15.37,2,1.537,32.277,30.74,3/16/2019,19:47,Cash,7.2
618-34-8551,A,Trichy,Normal,Female,Sports and travel,93.18,2,9.318,195.678,186.36,1/16/2019,18:41,Credit card,8.5
620-02-2046,C,Chennai,Normal,Male,Home and lifestyle,69.4,2,6.94,145.74,138.8,1/27/2019,19:48,Ewallet,9.0
622-20-1945,C,Chennai,Normal,Female,Health and beauty,39.42,1,1.971,41.391,39.42,1/18/2019,15:08,Cash,8.4
624-01-8356,B,karur,Normal,Female,Home and lifestyle,49.01,10,24.505,514.605,490.1,1/27/2019,10:44,Credit card,4.2
626-43-7888,C,Chennai,Normal,Female,Fashion accessories,60.41,8,24.164,507.444,483.28,2/7/2019,12:23,Ewallet,9.6
627-95-3243,B,karur,Member,Female,Home and lifestyle,77.68,9,34.956,734.076,699.12,2/4/2019,13:21,Ewallet,9.8
628-34-3388,C,Chennai,Normal,Male,Fashion accessories,27.38,6,8.214,172.494,164.28,1/5/2019,20:54,Credit card,7.9
